subject_id,story,altruistic_status,first_meeting,stage,response,response_status,strategy,understood,pass_attention
8b0df81e3862d2183853cf1f411c2ddc,scheduling,equal,bob,first,alice,equal,NA,yes,TRUE
8b0df81e3862d2183853cf1f411c2ddc,scheduling,equal,bob,second,bob,equal,repeating,yes,TRUE
8b0df81e3862d2183853cf1f411c2ddc,coffee,less,alice,first,alice,less,NA,yes,TRUE
8b0df81e3862d2183853cf1f411c2ddc,coffee,less,alice,second,bob,more,alternating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,family meals,more,alice,first,alice,more,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,family meals,more,alice,second,alice,more,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,coffee,equal,bob,first,alice,equal,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,coffee,equal,bob,second,alice,equal,alternating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,conversation,more,bob,first,bob,more,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,conversation,more,bob,second,alice,less,alternating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,scheduling,equal,bob,first,alice,equal,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,scheduling,equal,bob,second,bob,equal,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,housemates,less,bob,first,bob,less,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,housemates,less,bob,second,bob,less,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,gifts,equal,alice,first,alice,equal,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,gifts,equal,alice,second,bob,equal,alternating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,architects,equal,alice,first,alice,equal,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,architects,equal,alice,second,bob,equal,alternating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,restaurant,more,alice,first,bob,less,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,restaurant,more,alice,second,alice,more,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,concerts,equal,bob,first,alice,equal,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,concerts,equal,bob,second,alice,equal,alternating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,police,less,alice,first,alice,less,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,police,less,alice,second,alice,less,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,meeting location,more,alice,first,bob,less,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,meeting location,more,alice,second,alice,more,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,meeting prep,equal,alice,first,alice,equal,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,meeting prep,equal,alice,second,bob,equal,alternating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,groceries,less,alice,first,alice,less,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,groceries,less,alice,second,alice,less,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,group project,less,bob,first,alice,more,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,group project,less,bob,second,bob,less,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,fundraising,more,bob,first,bob,more,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,fundraising,more,bob,second,bob,more,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,feedback,more,bob,first,bob,more,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,feedback,more,bob,second,bob,more,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,weekend,less,alice,first,alice,less,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,weekend,less,alice,second,alice,less,repeating,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,babysitting,less,bob,first,bob,less,NA,yes,TRUE
63d449d06e947ba58c3b15010fb246b1,babysitting,less,bob,second,bob,less,repeating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,family meals,more,alice,first,bob,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,family meals,more,alice,second,bob,less,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,weekend,less,alice,first,alice,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,weekend,less,alice,second,alice,less,repeating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,conversation,more,bob,first,bob,more,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,conversation,more,bob,second,bob,more,repeating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,scheduling,equal,bob,first,alice,equal,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,scheduling,equal,bob,second,alice,equal,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,restaurant,more,alice,first,bob,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,restaurant,more,alice,second,bob,less,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,meeting location,more,alice,first,bob,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,meeting location,more,alice,second,bob,less,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,gifts,equal,alice,first,alice,equal,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,gifts,equal,alice,second,bob,equal,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,groceries,less,alice,first,alice,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,groceries,less,alice,second,alice,less,repeating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,babysitting,less,bob,first,bob,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,babysitting,less,bob,second,bob,less,repeating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,feedback,more,bob,first,alice,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,feedback,more,bob,second,alice,less,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,concerts,equal,bob,first,bob,equal,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,concerts,equal,bob,second,alice,equal,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,fundraising,more,bob,first,bob,more,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,fundraising,more,bob,second,bob,more,repeating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,architects,equal,alice,first,bob,equal,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,architects,equal,alice,second,bob,equal,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,housemates,less,bob,first,bob,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,housemates,less,bob,second,bob,less,repeating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,group project,less,bob,first,alice,more,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,group project,less,bob,second,alice,more,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,police,less,alice,first,alice,less,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,police,less,alice,second,alice,less,repeating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,meeting prep,equal,alice,first,alice,equal,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,meeting prep,equal,alice,second,bob,equal,alternating,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,coffee,equal,bob,first,bob,equal,NA,yes,TRUE
ef7b1aec1141ad8e00277ade7847188c,coffee,equal,bob,second,alice,equal,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,weekend,equal,bob,first,bob,equal,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,weekend,equal,bob,second,bob,equal,repeating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,meeting prep,less,alice,first,bob,more,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,meeting prep,less,alice,second,alice,less,repeating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,police,more,alice,first,bob,less,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,police,more,alice,second,bob,less,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,restaurant,more,bob,first,alice,less,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,restaurant,more,bob,second,alice,less,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,architects,less,bob,first,bob,less,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,architects,less,bob,second,bob,less,repeating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,family meals,equal,bob,first,bob,equal,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,family meals,equal,bob,second,alice,equal,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,meeting location,more,alice,first,bob,less,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,meeting location,more,alice,second,bob,less,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,gifts,less,bob,first,bob,less,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,gifts,less,bob,second,alice,more,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,conversation,equal,alice,first,bob,equal,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,conversation,equal,alice,second,bob,equal,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,group project,less,bob,first,bob,less,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,group project,less,bob,second,alice,more,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,babysitting,less,alice,first,alice,less,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,babysitting,less,alice,second,bob,more,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,fundraising,less,alice,first,bob,more,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,fundraising,less,alice,second,bob,more,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,housemates,more,bob,first,bob,more,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,housemates,more,bob,second,bob,more,repeating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,feedback,more,bob,first,bob,more,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,feedback,more,bob,second,bob,more,repeating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,concerts,more,alice,first,bob,less,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,concerts,more,alice,second,bob,less,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,groceries,equal,alice,first,bob,equal,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,groceries,equal,alice,second,bob,equal,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,coffee,equal,alice,first,bob,equal,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,coffee,equal,alice,second,bob,equal,alternating,yes,TRUE
37b5587edc882a2827519e6b75cb6475,scheduling,equal,bob,first,bob,equal,NA,yes,TRUE
37b5587edc882a2827519e6b75cb6475,scheduling,equal,bob,second,bob,equal,repeating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,family meals,equal,alice,first,alice,equal,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,family meals,equal,alice,second,bob,equal,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,babysitting,equal,alice,first,alice,equal,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,babysitting,equal,alice,second,bob,equal,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,fundraising,less,alice,first,alice,less,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,fundraising,less,alice,second,bob,more,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,restaurant,more,bob,first,alice,less,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,restaurant,more,bob,second,alice,less,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,coffee,equal,bob,first,bob,equal,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,coffee,equal,bob,second,alice,equal,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,group project,equal,alice,first,alice,equal,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,group project,equal,alice,second,bob,equal,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,meeting prep,less,alice,first,alice,less,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,meeting prep,less,alice,second,bob,more,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,police,less,alice,first,alice,less,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,police,less,alice,second,bob,more,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,housemates,more,alice,first,bob,less,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,housemates,more,alice,second,bob,less,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,meeting location,more,alice,first,alice,more,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,meeting location,more,alice,second,bob,less,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,groceries,equal,bob,first,alice,equal,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,groceries,equal,bob,second,alice,equal,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,weekend,less,bob,first,alice,more,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,weekend,less,bob,second,alice,more,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,feedback,less,bob,first,alice,more,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,feedback,less,bob,second,alice,more,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,gifts,less,bob,first,alice,more,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,gifts,less,bob,second,alice,more,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,architects,equal,bob,first,bob,equal,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,architects,equal,bob,second,alice,equal,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,scheduling,more,alice,first,alice,more,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,scheduling,more,alice,second,bob,less,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,conversation,more,bob,first,alice,less,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,conversation,more,bob,second,alice,less,alternating,yes,TRUE
dd514b17ec1143610a38cbae7c678386,concerts,more,bob,first,alice,less,NA,yes,TRUE
dd514b17ec1143610a38cbae7c678386,concerts,more,bob,second,alice,less,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,meeting location,more,alice,first,bob,less,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,meeting location,more,alice,second,alice,more,repeating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,coffee,equal,alice,first,alice,equal,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,coffee,equal,alice,second,bob,equal,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,police,more,alice,first,bob,less,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,police,more,alice,second,bob,less,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,groceries,equal,alice,first,alice,equal,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,groceries,equal,alice,second,bob,equal,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,family meals,equal,bob,first,bob,equal,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,family meals,equal,bob,second,alice,equal,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,fundraising,less,alice,first,bob,more,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,fundraising,less,alice,second,alice,less,repeating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,babysitting,less,alice,first,alice,less,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,babysitting,less,alice,second,bob,more,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,concerts,more,alice,first,alice,more,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,concerts,more,alice,second,bob,less,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,weekend,equal,bob,first,bob,equal,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,weekend,equal,bob,second,alice,equal,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,meeting prep,less,alice,first,alice,less,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,meeting prep,less,alice,second,alice,less,repeating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,conversation,equal,alice,first,alice,equal,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,conversation,equal,alice,second,bob,equal,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,architects,less,bob,first,alice,more,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,architects,less,bob,second,bob,less,repeating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,scheduling,equal,bob,first,bob,equal,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,scheduling,equal,bob,second,alice,equal,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,housemates,more,bob,first,alice,less,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,housemates,more,bob,second,bob,more,repeating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,group project,less,bob,first,alice,more,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,group project,less,bob,second,alice,more,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,restaurant,more,bob,first,alice,less,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,restaurant,more,bob,second,alice,less,alternating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,feedback,more,bob,first,bob,more,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,feedback,more,bob,second,bob,more,repeating,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,gifts,less,bob,first,alice,more,NA,yes,TRUE
1c63fabaeee6e9093c8aa1937d067e6a,gifts,less,bob,second,alice,more,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,feedback,equal,alice,first,bob,equal,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,feedback,equal,alice,second,bob,equal,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,conversation,less,bob,first,bob,less,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,conversation,less,bob,second,alice,more,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,housemates,less,alice,first,alice,less,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,housemates,less,alice,second,alice,less,repeating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,groceries,more,alice,first,alice,more,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,groceries,more,alice,second,bob,less,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,police,equal,bob,first,alice,equal,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,police,equal,bob,second,alice,equal,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,restaurant,less,bob,first,bob,less,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,restaurant,less,bob,second,alice,more,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,family meals,more,bob,first,bob,more,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,family meals,more,bob,second,bob,more,repeating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,coffee,more,alice,first,alice,more,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,coffee,more,alice,second,alice,more,repeating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,architects,more,alice,first,bob,less,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,architects,more,alice,second,bob,less,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,gifts,equal,alice,first,bob,equal,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,gifts,equal,alice,second,bob,equal,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,babysitting,more,bob,first,alice,less,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,babysitting,more,bob,second,alice,less,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,weekend,equal,alice,first,bob,equal,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,weekend,equal,alice,second,bob,equal,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,meeting location,less,alice,first,alice,less,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,meeting location,less,alice,second,alice,less,repeating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,scheduling,less,alice,first,alice,less,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,scheduling,less,alice,second,alice,less,repeating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,meeting prep,equal,bob,first,bob,equal,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,meeting prep,equal,bob,second,alice,equal,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,fundraising,equal,bob,first,alice,equal,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,fundraising,equal,bob,second,alice,equal,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,concerts,less,bob,first,alice,more,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,concerts,less,bob,second,alice,more,alternating,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,group project,more,bob,first,bob,more,NA,yes,TRUE
7766fa8ff0701ea315a1cade67aafd9f,group project,more,bob,second,alice,less,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,scheduling,less,alice,first,bob,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,scheduling,less,alice,second,bob,more,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,fundraising,more,alice,first,alice,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,fundraising,more,alice,second,bob,less,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,restaurant,equal,alice,first,bob,equal,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,restaurant,equal,alice,second,bob,equal,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,architects,more,bob,first,alice,less,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,architects,more,bob,second,alice,less,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,meeting prep,more,alice,first,bob,less,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,meeting prep,more,alice,second,bob,less,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,conversation,less,bob,first,alice,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,conversation,less,bob,second,alice,more,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,coffee,less,bob,first,alice,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,coffee,less,bob,second,alice,more,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,groceries,less,bob,first,bob,less,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,groceries,less,bob,second,alice,more,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,concerts,equal,bob,first,bob,equal,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,concerts,equal,bob,second,alice,equal,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,babysitting,more,alice,first,alice,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,babysitting,more,alice,second,bob,less,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,feedback,equal,alice,first,alice,equal,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,feedback,equal,alice,second,bob,equal,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,housemates,equal,alice,first,bob,equal,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,housemates,equal,alice,second,bob,equal,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,weekend,less,alice,first,bob,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,weekend,less,alice,second,bob,more,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,gifts,more,bob,first,bob,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,gifts,more,bob,second,alice,less,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,meeting location,equal,bob,first,alice,equal,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,meeting location,equal,bob,second,alice,equal,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,family meals,less,alice,first,bob,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,family meals,less,alice,second,bob,more,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,group project,more,bob,first,bob,more,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,group project,more,bob,second,alice,less,alternating,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,police,equal,bob,first,alice,equal,NA,yes,TRUE
05cf30b5b9be2ceebbc1994b35fecc80,police,equal,bob,second,alice,equal,alternating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,weekend,more,alice,first,bob,less,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,weekend,more,alice,second,bob,less,alternating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,group project,equal,alice,first,bob,equal,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,group project,equal,alice,second,alice,equal,repeating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,concerts,less,alice,first,bob,more,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,concerts,less,alice,second,bob,more,alternating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,family meals,more,alice,first,alice,more,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,family meals,more,alice,second,alice,more,repeating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,gifts,equal,alice,first,alice,equal,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,gifts,equal,alice,second,bob,equal,alternating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,housemates,less,bob,first,bob,less,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,housemates,less,bob,second,bob,less,repeating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,feedback,less,bob,first,alice,more,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,feedback,less,bob,second,bob,less,repeating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,scheduling,more,alice,first,bob,less,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,scheduling,more,alice,second,alice,more,repeating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,groceries,more,bob,first,bob,more,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,groceries,more,bob,second,bob,more,repeating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,conversation,more,bob,first,bob,more,NA,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,conversation,more,bob,second,bob,more,repeating,yes,TRUE
884b7ceba4743f50daa73dee60b69ff3,coffee,more,bob,first,alice,less,NA,yes,TRUE
