subject_id,story,relationship,type,n,diff,ci_lower,mean,ci_upper,Precedent,Reciprocity,prec_minus_rec,p_prec
be42b8c5cdfabacfa2e467a899afda65,conversation,Higher,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,6,2,4,0.75
be42b8c5cdfabacfa2e467a899afda65,conversation,Higher,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,6,2,4,0.75
be42b8c5cdfabacfa2e467a899afda65,family meals,Lower,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,4,4,0,0.5
be42b8c5cdfabacfa2e467a899afda65,family meals,Lower,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,4,4,0,0.5
be42b8c5cdfabacfa2e467a899afda65,gifts,Lower,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,6,5,1,0.5454545454545454
be42b8c5cdfabacfa2e467a899afda65,gifts,Lower,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,6,5,1,0.5454545454545454
be42b8c5cdfabacfa2e467a899afda65,coffee,Lower,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,2,6,-4,0.25
be42b8c5cdfabacfa2e467a899afda65,coffee,Lower,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,2,6,-4,0.25
be42b8c5cdfabacfa2e467a899afda65,police,Higher,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,6,2,4,0.75
be42b8c5cdfabacfa2e467a899afda65,police,Higher,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,6,2,4,0.75
be42b8c5cdfabacfa2e467a899afda65,meeting location,Higher,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,6,3,3,0.6666666666666666
be42b8c5cdfabacfa2e467a899afda65,meeting location,Higher,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,6,3,3,0.6666666666666666
be42b8c5cdfabacfa2e467a899afda65,architects,Higher,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,6,2,4,0.75
be42b8c5cdfabacfa2e467a899afda65,architects,Higher,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,6,2,4,0.75
be42b8c5cdfabacfa2e467a899afda65,concerts,Higher,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,3,5,-2,0.375
be42b8c5cdfabacfa2e467a899afda65,concerts,Higher,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,3,5,-2,0.375
990ae8cafabdea262f60097207ffc401,family meals,Higher,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,3,5,-2,0.375
990ae8cafabdea262f60097207ffc401,family meals,Higher,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,3,5,-2,0.375
990ae8cafabdea262f60097207ffc401,concerts,Higher,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,4,4,0,0.5
990ae8cafabdea262f60097207ffc401,concerts,Higher,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,4,4,0,0.5
990ae8cafabdea262f60097207ffc401,scheduling,Lower,benefit,58,-2.12068965517241,-2.63939839158676,-2.11964906652605,-1.55299806576402,5,3,2,0.625
990ae8cafabdea262f60097207ffc401,scheduling,Lower,effort,59,1,0.532249485243651,0.994481428743235,1.42384987893462,5,3,2,0.625
990ae8cafabdea262f60097207ffc401,gifts,Lower,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,5,3,2,0.625
990ae8cafabdea262f60097207ffc401,gifts,Lower,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,5,3,2,0.625
990ae8cafabdea262f60097207ffc401,babysitting,Lower,benefit,58,-3.24137931034483,-3.7358954531395,-3.23371980408093,-2.64969827586207,5,5,0,0.5
990ae8cafabdea262f60097207ffc401,babysitting,Lower,effort,59,2.66101694915254,2.15651260504202,2.65965305130384,3.09890163934426,5,5,0,0.5
990ae8cafabdea262f60097207ffc401,fundraising,Lower,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,6,3,3,0.6666666666666666
990ae8cafabdea262f60097207ffc401,fundraising,Lower,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,6,3,3,0.6666666666666666
990ae8cafabdea262f60097207ffc401,housemates,Higher,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,5,3,2,0.625
990ae8cafabdea262f60097207ffc401,housemates,Higher,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,5,3,2,0.625
990ae8cafabdea262f60097207ffc401,architects,Higher,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,6,3,3,0.6666666666666666
990ae8cafabdea262f60097207ffc401,architects,Higher,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,6,3,3,0.6666666666666666
990ae8cafabdea262f60097207ffc401,feedback,Higher,benefit,58,-1.31034482758621,-1.76470588235294,-1.31284733287522,-0.882263814616756,5,3,2,0.625
990ae8cafabdea262f60097207ffc401,feedback,Higher,effort,59,0.288135593220339,0,0.297556884971165,0.617112986060161,5,3,2,0.625
990ae8cafabdea262f60097207ffc401,coffee,Lower,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,6,2,4,0.75
990ae8cafabdea262f60097207ffc401,coffee,Lower,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,6,2,4,0.75
990ae8cafabdea262f60097207ffc401,police,Higher,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,4,4,0,0.5
990ae8cafabdea262f60097207ffc401,police,Higher,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,4,4,0,0.5
990ae8cafabdea262f60097207ffc401,conversation,Higher,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,6,2,4,0.75
990ae8cafabdea262f60097207ffc401,conversation,Higher,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,6,2,4,0.75
3c521ed21e6fbd714ebeac4a27a45fe9,fundraising,Higher,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,7,2,5,0.7777777777777778
3c521ed21e6fbd714ebeac4a27a45fe9,fundraising,Higher,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,7,2,5,0.7777777777777778
3c521ed21e6fbd714ebeac4a27a45fe9,scheduling,Higher,benefit,58,-2.12068965517241,-2.63939839158676,-2.11964906652605,-1.55299806576402,3,6,-3,0.3333333333333333
3c521ed21e6fbd714ebeac4a27a45fe9,scheduling,Higher,effort,59,1,0.532249485243651,0.994481428743235,1.42384987893462,3,6,-3,0.3333333333333333
3c521ed21e6fbd714ebeac4a27a45fe9,meeting prep,Lower,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,7,2,5,0.7777777777777778
3c521ed21e6fbd714ebeac4a27a45fe9,meeting prep,Lower,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,7,2,5,0.7777777777777778
3c521ed21e6fbd714ebeac4a27a45fe9,meeting location,Lower,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,6,2,4,0.75
3c521ed21e6fbd714ebeac4a27a45fe9,meeting location,Lower,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,6,2,4,0.75
3c521ed21e6fbd714ebeac4a27a45fe9,babysitting,Higher,benefit,58,-3.24137931034483,-3.7358954531395,-3.23371980408093,-2.64969827586207,4,5,-1,0.4444444444444444
3c521ed21e6fbd714ebeac4a27a45fe9,babysitting,Higher,effort,59,2.66101694915254,2.15651260504202,2.65965305130384,3.09890163934426,4,5,-1,0.4444444444444444
3c521ed21e6fbd714ebeac4a27a45fe9,concerts,Lower,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,2,5,-3,0.2857142857142857
3c521ed21e6fbd714ebeac4a27a45fe9,concerts,Lower,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,2,5,-3,0.2857142857142857
3c521ed21e6fbd714ebeac4a27a45fe9,architects,Lower,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,6,4,2,0.6
3c521ed21e6fbd714ebeac4a27a45fe9,architects,Lower,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,6,4,2,0.6
3c521ed21e6fbd714ebeac4a27a45fe9,feedback,Lower,benefit,58,-1.31034482758621,-1.76470588235294,-1.31284733287522,-0.882263814616756,6,5,1,0.5454545454545454
3c521ed21e6fbd714ebeac4a27a45fe9,feedback,Lower,effort,59,0.288135593220339,0,0.297556884971165,0.617112986060161,6,5,1,0.5454545454545454
3c521ed21e6fbd714ebeac4a27a45fe9,group project,Lower,benefit,58,0.172413793103448,-0.359418402777778,0.178034722654269,0.740018518518518,5,5,0,0.5
3c521ed21e6fbd714ebeac4a27a45fe9,group project,Lower,effort,59,1.79661016949153,1.19991803278689,1.79255084861162,2.30642393320965,5,5,0,0.5
3c521ed21e6fbd714ebeac4a27a45fe9,groceries,Higher,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,5,6,-1,0.45454545454545453
3c521ed21e6fbd714ebeac4a27a45fe9,groceries,Higher,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,5,6,-1,0.45454545454545453
3c521ed21e6fbd714ebeac4a27a45fe9,restaurant,Higher,benefit,58,-2.56896551724138,-3.05601851851852,-2.55541888764262,-2,5,6,-1,0.45454545454545453
3c521ed21e6fbd714ebeac4a27a45fe9,restaurant,Higher,effort,59,0.457627118644068,-0.0612563775510203,0.446314916540212,0.912318511796733,5,6,-1,0.45454545454545453
3c521ed21e6fbd714ebeac4a27a45fe9,weekend,Higher,benefit,58,-1.78947368421053,-2.32772988505747,-1.78386505039538,-1.16990481522956,4,6,-2,0.4
3c521ed21e6fbd714ebeac4a27a45fe9,weekend,Higher,effort,59,1.79310344827586,1.22798066595059,1.77146858372062,2.30459627329193,4,6,-2,0.4
4052301d3fa33a527ad48afb3a5e05ed,fundraising,Higher,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,6,2,4,0.75
4052301d3fa33a527ad48afb3a5e05ed,fundraising,Higher,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,6,2,4,0.75
4052301d3fa33a527ad48afb3a5e05ed,meeting location,Higher,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,4,4,0,0.5
4052301d3fa33a527ad48afb3a5e05ed,meeting location,Higher,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,4,4,0,0.5
4052301d3fa33a527ad48afb3a5e05ed,weekend,Higher,benefit,58,-1.78947368421053,-2.32772988505747,-1.78386505039538,-1.16990481522956,4,4,0,0.5
4052301d3fa33a527ad48afb3a5e05ed,weekend,Higher,effort,59,1.79310344827586,1.22798066595059,1.77146858372062,2.30459627329193,4,4,0,0.5
4052301d3fa33a527ad48afb3a5e05ed,housemates,Higher,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,5,4,1,0.5555555555555556
4052301d3fa33a527ad48afb3a5e05ed,housemates,Higher,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,5,4,1,0.5555555555555556
4052301d3fa33a527ad48afb3a5e05ed,architects,Lower,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,7,3,4,0.7
4052301d3fa33a527ad48afb3a5e05ed,architects,Lower,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,7,3,4,0.7
4052301d3fa33a527ad48afb3a5e05ed,groceries,Higher,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,5,4,1,0.5555555555555556
4052301d3fa33a527ad48afb3a5e05ed,groceries,Higher,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,5,4,1,0.5555555555555556
4052301d3fa33a527ad48afb3a5e05ed,police,Lower,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,7,1,6,0.875
4052301d3fa33a527ad48afb3a5e05ed,police,Lower,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,7,1,6,0.875
4052301d3fa33a527ad48afb3a5e05ed,gifts,Higher,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,4,5,-1,0.4444444444444444
4052301d3fa33a527ad48afb3a5e05ed,gifts,Higher,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,4,5,-1,0.4444444444444444
4052301d3fa33a527ad48afb3a5e05ed,restaurant,Lower,benefit,58,-2.56896551724138,-3.05601851851852,-2.55541888764262,-2,5,4,1,0.5555555555555556
4052301d3fa33a527ad48afb3a5e05ed,restaurant,Lower,effort,59,0.457627118644068,-0.0612563775510203,0.446314916540212,0.912318511796733,5,4,1,0.5555555555555556
4052301d3fa33a527ad48afb3a5e05ed,coffee,Lower,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,5,3,2,0.625
4052301d3fa33a527ad48afb3a5e05ed,coffee,Lower,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,5,3,2,0.625
4052301d3fa33a527ad48afb3a5e05ed,meeting prep,Lower,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,7,2,5,0.7777777777777778
4052301d3fa33a527ad48afb3a5e05ed,meeting prep,Lower,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,7,2,5,0.7777777777777778
4052301d3fa33a527ad48afb3a5e05ed,family meals,Lower,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,6,3,3,0.6666666666666666
4052301d3fa33a527ad48afb3a5e05ed,family meals,Lower,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,6,3,3,0.6666666666666666
9dfad9a0b5e61a27523d425546f0c939,coffee,Lower,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,4,6,-2,0.4
9dfad9a0b5e61a27523d425546f0c939,coffee,Lower,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,4,6,-2,0.4
9dfad9a0b5e61a27523d425546f0c939,architects,Lower,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,7,7,0,0.5
9dfad9a0b5e61a27523d425546f0c939,architects,Lower,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,7,7,0,0.5
9dfad9a0b5e61a27523d425546f0c939,gifts,Higher,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,gifts,Higher,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,fundraising,Lower,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,fundraising,Lower,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,conversation,Lower,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,conversation,Lower,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,group project,Higher,benefit,58,0.172413793103448,-0.359418402777778,0.178034722654269,0.740018518518518,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,group project,Higher,effort,59,1.79661016949153,1.19991803278689,1.79255084861162,2.30642393320965,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,family meals,Lower,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,family meals,Lower,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,meeting location,Higher,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,4,4,0,0.5
9dfad9a0b5e61a27523d425546f0c939,meeting location,Higher,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,4,4,0,0.5
9dfad9a0b5e61a27523d425546f0c939,housemates,Lower,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,housemates,Lower,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,5,5,0,0.5
9dfad9a0b5e61a27523d425546f0c939,police,Higher,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,4,4,0,0.5
9dfad9a0b5e61a27523d425546f0c939,police,Higher,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,4,4,0,0.5
9dfad9a0b5e61a27523d425546f0c939,weekend,Lower,benefit,58,-1.78947368421053,-2.32772988505747,-1.78386505039538,-1.16990481522956,4,4,0,0.5
9dfad9a0b5e61a27523d425546f0c939,weekend,Lower,effort,59,1.79310344827586,1.22798066595059,1.77146858372062,2.30459627329193,4,4,0,0.5
9dfad9a0b5e61a27523d425546f0c939,concerts,Higher,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,4,4,0,0.5
9dfad9a0b5e61a27523d425546f0c939,concerts,Higher,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,4,4,0,0.5
57ac8a547c606e71fce9259cb78b38e3,fundraising,Lower,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,5,4,1,0.5555555555555556
57ac8a547c606e71fce9259cb78b38e3,fundraising,Lower,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,5,4,1,0.5555555555555556
57ac8a547c606e71fce9259cb78b38e3,concerts,Lower,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,2,5,-3,0.2857142857142857
57ac8a547c606e71fce9259cb78b38e3,concerts,Lower,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,2,5,-3,0.2857142857142857
57ac8a547c606e71fce9259cb78b38e3,babysitting,Higher,benefit,58,-3.24137931034483,-3.7358954531395,-3.23371980408093,-2.64969827586207,4,5,-1,0.4444444444444444
57ac8a547c606e71fce9259cb78b38e3,babysitting,Higher,effort,59,2.66101694915254,2.15651260504202,2.65965305130384,3.09890163934426,4,5,-1,0.4444444444444444
57ac8a547c606e71fce9259cb78b38e3,police,Higher,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,6,2,4,0.75
57ac8a547c606e71fce9259cb78b38e3,police,Higher,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,6,2,4,0.75
57ac8a547c606e71fce9259cb78b38e3,feedback,Higher,benefit,58,-1.31034482758621,-1.76470588235294,-1.31284733287522,-0.882263814616756,6,3,3,0.6666666666666666
57ac8a547c606e71fce9259cb78b38e3,feedback,Higher,effort,59,0.288135593220339,0,0.297556884971165,0.617112986060161,6,3,3,0.6666666666666666
57ac8a547c606e71fce9259cb78b38e3,housemates,Lower,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,5,3,2,0.625
57ac8a547c606e71fce9259cb78b38e3,housemates,Lower,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,5,3,2,0.625
57ac8a547c606e71fce9259cb78b38e3,architects,Higher,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,5,5,0,0.5
57ac8a547c606e71fce9259cb78b38e3,architects,Higher,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,5,5,0,0.5
57ac8a547c606e71fce9259cb78b38e3,conversation,Lower,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,5,4,1,0.5555555555555556
57ac8a547c606e71fce9259cb78b38e3,conversation,Lower,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,5,4,1,0.5555555555555556
57ac8a547c606e71fce9259cb78b38e3,family meals,Higher,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,4,5,-1,0.4444444444444444
57ac8a547c606e71fce9259cb78b38e3,family meals,Higher,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,4,5,-1,0.4444444444444444
57ac8a547c606e71fce9259cb78b38e3,group project,Lower,benefit,58,0.172413793103448,-0.359418402777778,0.178034722654269,0.740018518518518,3,6,-3,0.3333333333333333
57ac8a547c606e71fce9259cb78b38e3,group project,Lower,effort,59,1.79661016949153,1.19991803278689,1.79255084861162,2.30642393320965,3,6,-3,0.3333333333333333
57ac8a547c606e71fce9259cb78b38e3,groceries,Lower,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,NA,4,NA,NA
57ac8a547c606e71fce9259cb78b38e3,groceries,Lower,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,NA,4,NA,NA
57ac8a547c606e71fce9259cb78b38e3,scheduling,Lower,benefit,58,-2.12068965517241,-2.63939839158676,-2.11964906652605,-1.55299806576402,5,3,2,0.625
57ac8a547c606e71fce9259cb78b38e3,scheduling,Lower,effort,59,1,0.532249485243651,0.994481428743235,1.42384987893462,5,3,2,0.625
75dec045683dd7f440be3f767dbb5347,feedback,Lower,benefit,58,-1.31034482758621,-1.76470588235294,-1.31284733287522,-0.882263814616756,5,4,1,0.5555555555555556
75dec045683dd7f440be3f767dbb5347,feedback,Lower,effort,59,0.288135593220339,0,0.297556884971165,0.617112986060161,5,4,1,0.5555555555555556
75dec045683dd7f440be3f767dbb5347,groceries,Higher,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,6,6,0,0.5
75dec045683dd7f440be3f767dbb5347,groceries,Higher,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,6,6,0,0.5
75dec045683dd7f440be3f767dbb5347,meeting prep,Higher,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,6,2,4,0.75
75dec045683dd7f440be3f767dbb5347,meeting prep,Higher,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,6,2,4,0.75
75dec045683dd7f440be3f767dbb5347,group project,Higher,benefit,58,0.172413793103448,-0.359418402777778,0.178034722654269,0.740018518518518,5,2,3,0.7142857142857143
75dec045683dd7f440be3f767dbb5347,group project,Higher,effort,59,1.79661016949153,1.19991803278689,1.79255084861162,2.30642393320965,5,2,3,0.7142857142857143
75dec045683dd7f440be3f767dbb5347,weekend,Higher,benefit,58,-1.78947368421053,-2.32772988505747,-1.78386505039538,-1.16990481522956,3,5,-2,0.375
75dec045683dd7f440be3f767dbb5347,weekend,Higher,effort,59,1.79310344827586,1.22798066595059,1.77146858372062,2.30459627329193,3,5,-2,0.375
75dec045683dd7f440be3f767dbb5347,meeting location,Higher,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,4,5,-1,0.4444444444444444
75dec045683dd7f440be3f767dbb5347,meeting location,Higher,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,4,5,-1,0.4444444444444444
75dec045683dd7f440be3f767dbb5347,housemates,Lower,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,3,5,-2,0.375
75dec045683dd7f440be3f767dbb5347,housemates,Lower,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,3,5,-2,0.375
75dec045683dd7f440be3f767dbb5347,architects,Lower,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,6,5,1,0.5454545454545454
75dec045683dd7f440be3f767dbb5347,architects,Lower,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,6,5,1,0.5454545454545454
75dec045683dd7f440be3f767dbb5347,police,Lower,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,5,4,1,0.5555555555555556
75dec045683dd7f440be3f767dbb5347,police,Lower,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,5,4,1,0.5555555555555556
75dec045683dd7f440be3f767dbb5347,concerts,Lower,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,4,5,-1,0.4444444444444444
75dec045683dd7f440be3f767dbb5347,concerts,Lower,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,4,5,-1,0.4444444444444444
75dec045683dd7f440be3f767dbb5347,family meals,Lower,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,5,4,1,0.5555555555555556
75dec045683dd7f440be3f767dbb5347,family meals,Lower,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,5,4,1,0.5555555555555556
75dec045683dd7f440be3f767dbb5347,restaurant,Higher,benefit,58,-2.56896551724138,-3.05601851851852,-2.55541888764262,-2,4,5,-1,0.4444444444444444
75dec045683dd7f440be3f767dbb5347,restaurant,Higher,effort,59,0.457627118644068,-0.0612563775510203,0.446314916540212,0.912318511796733,4,5,-1,0.4444444444444444
a4c245fae1112590547e5bbcbb29e1ff,architects,Lower,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,7,4,3,0.6363636363636364
a4c245fae1112590547e5bbcbb29e1ff,architects,Lower,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,7,4,3,0.6363636363636364
a4c245fae1112590547e5bbcbb29e1ff,meeting prep,Lower,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,7,3,4,0.7
a4c245fae1112590547e5bbcbb29e1ff,meeting prep,Lower,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,7,3,4,0.7
a4c245fae1112590547e5bbcbb29e1ff,groceries,Higher,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,4,4,0,0.5
a4c245fae1112590547e5bbcbb29e1ff,groceries,Higher,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,4,4,0,0.5
a4c245fae1112590547e5bbcbb29e1ff,meeting location,Higher,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,5,6,-1,0.45454545454545453
a4c245fae1112590547e5bbcbb29e1ff,meeting location,Higher,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,5,6,-1,0.45454545454545453
a4c245fae1112590547e5bbcbb29e1ff,fundraising,Higher,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,6,3,3,0.6666666666666666
a4c245fae1112590547e5bbcbb29e1ff,fundraising,Higher,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,6,3,3,0.6666666666666666
a4c245fae1112590547e5bbcbb29e1ff,police,Lower,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,5,6,-1,0.45454545454545453
